frame,strain,analysis_variant,mode,center_kind,target_kind,r_lower_A,r_upper_A,r_mid_A,N_total,N_center,N_target,rho_target_1_per_A3,pair_count_shell,pair_count_cumulative,CN_sum_r,P_sum_r,g_r_RDF_like
38,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,6.5,7.0,6.75,432000,47371,11014,0.0014239658161871935,16407,214207,4.521901585358131,0.9450507694581073,0.8492413127074633
38,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,7.0,7.5,7.25,432000,47371,11014,0.0014239658161871935,74372,288579,6.091891663676089,0.9677861983069811,3.337101088046631
38,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,7.5,8.0,7.75,432000,47371,11014,0.0014239658161871935,50938,339517,7.167190897384476,0.9819087627451394,2.000303457187892
38,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,8.0,8.5,8.25,432000,47371,11014,0.0014239658161871935,52230,391747,8.269764201726796,0.9886006206328767,1.8100360742674024
38,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,8.5,9.0,8.75,432000,47371,11014,0.0014239658161871935,31224,422971,8.928901648688015,0.9918515547486859,0.9619716828543797
38,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,9.0,9.5,9.25,432000,47371,11014,0.0014239658161871935,41415,464386,9.803170716261004,0.9940047708513647,1.1417643622367606
38,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,9.5,10.0,9.75,432000,47371,11014,0.0014239658161871935,94310,558696,11.794051212767306,0.9968335057313547,2.3402451918428904
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,0.0,0.5,0.25,432000,11325,46655,0.006032997741760701,0,0,0.0,0.0,0.0
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,0.5,1.0,0.75,432000,11325,46655,0.006032997741760701,0,0,0.0,0.0,0.0
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,1.0,1.5,1.25,432000,11325,46655,0.006032997741760701,0,0,0.0,0.0,0.0
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,1.5,2.0,1.75,432000,11325,46655,0.006032997741760701,0,0,0.0,0.0,0.0
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,2.0,2.5,2.25,432000,11325,46655,0.006032997741760701,79,79,0.006975717439293598,0.0,0.0362015579117303
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,2.5,3.0,2.75,432000,11325,46655,0.006032997741760701,32860,32939,2.908520971302428,0.4278145695364238,10.09383429847641
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,3.0,3.5,3.25,432000,11325,46655,0.006032997741760701,27478,60417,5.3348344370860925,0.9504635761589404,6.047994708084325
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,3.5,4.0,3.75,432000,11325,46655,0.006032997741760701,2392,62809,5.546048565121413,0.9541721854304636,0.3956439006828246
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,4.0,4.5,4.25,432000,11325,46655,0.006032997741760701,6305,69114,6.102781456953642,0.9577924944812362,0.8121857423228741
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,4.5,5.0,4.75,432000,11325,46655,0.006032997741760701,31110,100224,8.84980132450331,0.9669757174392936,3.2089335543308746
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,5.0,5.5,5.25,432000,11325,46655,0.006032997741760701,52775,152999,13.509845474613687,0.9783664459161148,4.45687293381336
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,5.5,6.0,5.75,432000,11325,46655,0.006032997741760701,35744,188743,16.666048565121415,0.9855187637969095,2.516764902777481
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,6.0,6.5,6.25,432000,11325,46655,0.006032997741760701,12127,200870,17.736865342163355,0.988167770419426,0.7227873434058124
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,6.5,7.0,6.75,432000,11325,46655,0.006032997741760701,15998,216868,19.149492273730683,0.989757174392936,0.8175387946169796
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,7.0,7.5,7.25,432000,11325,46655,0.006032997741760701,75352,292220,25.80309050772627,0.9920529801324504,3.3380699171025854
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,7.5,8.0,7.75,432000,11325,46655,0.006032997741760701,52136,344356,30.406710816777043,0.9937306843267109,2.0213077796387613
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,8.0,8.5,8.25,432000,11325,46655,0.006032997741760701,52686,397042,35.05889624724062,0.994878587196468,1.8026158078859482
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,8.5,9.0,8.75,432000,11325,46655,0.006032997741760701,31312,428354,37.8237527593819,0.9954966887417218,0.9524129703620893
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,9.0,9.5,9.25,432000,11325,46655,0.006032997741760701,41098,469452,41.452715231788076,0.9962913907284768,1.1186139949272649
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,9.5,10.0,9.75,432000,11325,46655,0.006032997741760701,94937,564389,49.83567328918322,0.9965562913907284,2.325840152557964
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,0.0,0.5,0.25,432000,46655,11325,0.0014644453847484716,0,0,0.0,0.0,0.0
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,0.5,1.0,0.75,432000,46655,11325,0.0014644453847484716,0,0,0.0,0.0,0.0
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,1.0,1.5,1.25,432000,46655,11325,0.0014644453847484716,0,0,0.0,0.0,0.0
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,1.5,2.0,1.75,432000,46655,11325,0.0014644453847484716,0,0,0.0,0.0,0.0
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,2.0,2.5,2.25,432000,46655,11325,0.0014644453847484716,79,79,0.001693280462972886,0.0,0.0362015579117303
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,2.5,3.0,2.75,432000,46655,11325,0.0014644453847484716,32860,32939,0.7060122173400493,0.11975136641303183,10.09383429847641
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,3.0,3.5,3.25,432000,46655,11325,0.0014644453847484716,27478,60417,1.294973743435859,0.6518701103847391,6.047994708084325
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,3.5,4.0,3.75,432000,46655,11325,0.0014644453847484716,2392,62809,1.3462437037830886,0.6812345943628765,0.3956439006828246
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,4.0,4.5,4.25,432000,46655,11325,0.0014644453847484716,6305,69114,1.4813846318722539,0.698488907941271,0.8121857423228741
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,4.5,5.0,4.75,432000,46655,11325,0.0014644453847484716,31110,100224,2.1481941914049942,0.7700353659843532,3.2089335543308746
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,5.0,5.5,5.25,432000,46655,11325,0.0014644453847484716,52775,152999,3.279369842460615,0.8621369628121316,4.45687293381336
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,5.5,6.0,5.75,432000,46655,11325,0.0014644453847484716,35744,188743,4.045504233201157,0.9210159682777838,2.516764902777481
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,6.0,6.5,6.25,432000,46655,11325,0.0014644453847484716,12127,200870,4.305433501232451,0.9384203193655557,0.7227873434058124
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,6.5,7.0,6.75,432000,46655,11325,0.0014644453847484716,15998,216868,4.648333511949416,0.9453649126567356,0.8175387946169796
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,7.0,7.5,7.25,432000,46655,11325,0.0014644453847484716,75352,292220,6.263422998606795,0.9674632943950273,3.3380699171025854
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,7.5,8.0,7.75,432000,46655,11325,0.0014644453847484716,52136,344356,7.380902368449255,0.9813524809773873,2.0213077796387613
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,8.0,8.5,8.25,432000,46655,11325,0.0014644453847484716,52686,397042,8.510170399742792,0.9887257528667881,1.8026158078859482
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,8.5,9.0,8.75,432000,46655,11325,0.0014644453847484716,31312,428354,9.181309613117564,0.9919837102132676,0.9524129703620893
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,9.0,9.5,9.25,432000,46655,11325,0.0014644453847484716,41098,469452,10.062201264601864,0.9941699710641946,1.1186139949272649
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,9.5,10.0,9.75,432000,46655,11325,0.0014644453847484716,94937,564389,12.097074268567141,0.9972564569713857,2.325840152557964
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,0.0,0.5,0.25,432000,11173,45655,0.0059033979896926676,0,0,0.0,0.0,0.0
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,0.5,1.0,0.75,432000,11173,45655,0.0059033979896926676,0,0,0.0,0.0,0.0
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,1.0,1.5,1.25,432000,11173,45655,0.0059033979896926676,0,0,0.0,0.0,0.0
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,1.5,2.0,1.75,432000,11173,45655,0.0059033979896926676,0,0,0.0,0.0,0.0
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,2.0,2.5,2.25,432000,11173,45655,0.0059033979896926676,82,82,0.007339121095498076,0.0,0.0389236477138222
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,2.5,3.0,2.75,432000,11173,45655,0.0059033979896926676,32703,32785,2.934305916047615,0.43157612100599657,10.405805832523825
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,3.0,3.5,3.25,432000,11173,45655,0.0059033979896926676,26853,59638,5.337689071869685,0.9486261523315135,6.122356389054669
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,3.5,4.0,3.75,432000,11173,45655,0.0059033979896926676,2404,62042,5.552850622035264,0.9540857424147499,0.4118862314436242
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,4.0,4.5,4.25,432000,11173,45655,0.0059033979896926676,6328,68370,6.1192159670634565,0.95900832363734,0.8443767228682186
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,4.5,5.0,4.75,432000,11173,45655,0.0059033979896926676,30160,98530,8.818580506578359,0.9684954801754229,3.2224898802079713
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,5.0,5.5,5.25,432000,11173,45655,0.0059033979896926676,51952,150482,13.468361227960262,0.9794146603418956,4.544685067708273
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,5.5,6.0,5.75,432000,11173,45655,0.0059033979896926676,35122,185604,16.61183209522957,0.98585876666965,2.561640893754889
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,6.0,6.5,6.25,432000,11173,45655,0.0059033979896926676,12174,197778,17.70142307348071,0.9880963035890092,0.751605536516521
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,6.5,7.0,6.75,432000,11173,45655,0.0059033979896926676,16261,214039,19.15680658730869,0.9897073301709478,0.8607745923204673
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,7.0,7.5,7.25,432000,11173,45655,0.0059033979896926676,72797,286836,25.67224559205227,0.9923923744741788,3.340516635228828
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,7.5,8.0,7.75,432000,11173,45655,0.0059033979896926676,51735,338571,30.302604492974133,0.9945404099167636,2.0776802168896533
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,8.0,8.5,8.25,432000,11173,45655,0.0059033979896926676,51252,389823,34.88973418061398,0.9956144276380561,1.8164283719490961
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,8.5,9.0,8.75,432000,11173,45655,0.0059033979896926676,30774,420597,37.644052626868344,0.9964199409290253,0.9696119379422892
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,9.0,9.5,9.25,432000,11173,45655,0.0059033979896926676,40708,461305,41.28747874339927,0.9968674483128972,1.147727633400512
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,9.5,10.0,9.75,432000,11173,45655,0.0059033979896926676,92320,553625,49.55025507920881,0.997314955696769,2.342824015875505
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,0.0,0.5,0.25,432000,45655,11173,0.0014447194335524298,0,0,0.0,0.0,0.0
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,0.5,1.0,0.75,432000,45655,11173,0.0014447194335524298,0,0,0.0,0.0,0.0
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,1.0,1.5,1.25,432000,45655,11173,0.0014447194335524298,0,0,0.0,0.0,0.0
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,1.5,2.0,1.75,432000,45655,11173,0.0014447194335524298,0,0,0.0,0.0,0.0
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,2.0,2.5,2.25,432000,45655,11173,0.0014447194335524298,82,82,0.0017960792903296463,0.0,0.0389236477138222
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,2.5,3.0,2.75,432000,45655,11173,0.0014447194335524298,32703,32785,0.7181031650421641,0.1220238747125178,10.405805832523825
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,3.0,3.5,3.25,432000,45655,11173,0.0014447194335524298,26853,59638,1.3062753258131639,0.6565984010513635,6.122356389054669
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,3.5,4.0,3.75,432000,45655,11173,0.0014447194335524298,2404,62042,1.358931113788194,0.6868470047092323,0.4118862314436242
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,4.0,4.5,4.25,432000,45655,11173,0.0014447194335524298,6328,68370,1.4975358668272916,0.7044354397108751,0.8443767228682186
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,4.5,5.0,4.75,432000,45655,11173,0.0014447194335524298,30160,98530,2.1581425911729273,0.7759938670463257,3.2224898802079713
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,5.0,5.5,5.25,432000,45655,11173,0.0014447194335524298,51952,150482,3.2960683386266565,0.868229109626547,4.544685067708273
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,5.5,6.0,5.75,432000,45655,11173,0.0014447194335524298,35122,185604,4.065359763443215,0.9278282772971197,2.561640893754889
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,6.0,6.5,6.25,432000,45655,11173,0.0014447194335524298,12174,197778,4.332011827839229,0.9446938999014347,0.751605536516521
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,6.5,7.0,6.75,432000,45655,11173,0.0014447194335524298,16261,214039,4.68818311247399,0.9532143248275107,0.8607745923204673
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,7.0,7.5,7.25,432000,45655,11173,0.0014447194335524298,72797,286836,6.2826853575731025,0.9748767933413646,3.340516635228828
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,7.5,8.0,7.75,432000,45655,11173,0.0014447194335524298,51735,338571,7.415858065929252,0.9864855985105684,2.0776802168896533
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,8.0,8.5,8.25,432000,45655,11173,0.0014447194335524298,51252,389823,8.53845142919724,0.9929251998685795,1.8164283719490961
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,8.5,9.0,8.75,432000,45655,11173,0.0014447194335524298,30774,420597,9.212506844814369,0.9950060234366443,0.9696119379422892
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,9.0,9.5,9.25,432000,45655,11173,0.0014447194335524298,40708,461305,10.10415069543314,0.9966049720731573,1.147727633400512
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,9.5,10.0,9.75,432000,45655,11173,0.0014447194335524298,92320,553625,12.126273135472566,0.9985543752053444,2.342824015875505
