frame,strain,analysis_variant,mode,center_kind,target_kind,r_lower_A,r_upper_A,r_mid_A,N_total,N_center,N_target,rho_target_1_per_A3,pair_count_shell,pair_count_cumulative,CN_sum_r,P_sum_r,g_r_RDF_like
38,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,7.0,7.5,7.25,432000,44186,20113,0.0026225038279369117,104945,482039,10.909315167700177,0.9938668356493007,2.7411509458966026
38,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,7.5,8.0,7.75,432000,44186,20113,0.0026225038279369117,89301,571340,12.930339926673607,0.9974426288869778,2.0413694738444974
38,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,8.0,8.5,8.25,432000,44186,20113,0.0026225038279369117,79603,650943,14.731883401982529,0.9983705246005522,1.605860950173723
38,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,8.5,9.0,8.75,432000,44186,20113,0.0026225038279369117,64228,715171,16.185465984701036,0.9988910514642647,1.1518858570290293
38,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,9.0,9.5,9.25,432000,44186,20113,0.0026225038279369117,83324,798495,18.07122165391753,0.9994568415335174,1.3372118770928105
38,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,9.5,10.0,9.75,432000,44186,20113,0.0026225038279369117,145306,943801,21.35972932603087,0.9997057891639886,2.09893244999999
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,0.0,0.5,0.25,432000,20074,44114,0.005751968073076906,0,0,0.0,0.0,0.0
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,0.5,1.0,0.75,432000,20074,44114,0.005751968073076906,0,0,0.0,0.0,0.0
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,1.0,1.5,1.25,432000,20074,44114,0.005751968073076906,0,0,0.0,0.0,0.0
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,1.5,2.0,1.75,432000,20074,44114,0.005751968073076906,0,0,0.0,0.0,0.0
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,2.0,2.5,2.25,432000,20074,44114,0.005751968073076906,148,148,0.007372720932549566,0.0,0.040131267022642594
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,2.5,3.0,2.75,432000,20074,44114,0.005751968073076906,57984,58132,2.8958852246687257,0.4369333466175152,10.539445694200726
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,3.0,3.5,3.25,432000,20074,44114,0.005751968073076906,33811,91943,4.580203247982465,0.8390455315333267,4.403573868240939
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,3.5,4.0,3.75,432000,20074,44114,0.005751968073076906,11829,103772,5.169472950084686,0.8459699113280861,1.157743411732816
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,4.0,4.5,4.25,432000,20074,44114,0.005751968073076906,16603,120375,5.9965627179436085,0.8582743847763276,1.2655456784466632
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,4.5,5.0,4.75,432000,20074,44114,0.005751968073076906,43981,164356,8.187506226960247,0.8802929162100229,2.6843973409368074
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,5.0,5.5,5.25,432000,20074,44114,0.005751968073076906,82642,246998,12.304373816877552,0.9071435687954568,4.129750516991895
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,5.5,6.0,5.75,432000,20074,44114,0.005751968073076906,56414,303412,15.114675699910332,0.9226860615721829,2.3504303078279136
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,6.0,6.5,6.25,432000,20074,44114,0.005751968073076906,29452,332864,16.581847165487694,0.9284148649995019,1.0387067172449007
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,6.5,7.0,6.75,432000,20074,44114,0.005751968073076906,42260,375124,18.68705788582246,0.9331971704692638,1.2778890756335473
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,7.0,7.5,7.25,432000,20074,44114,0.005751968073076906,105635,480759,23.94933745142971,0.942363255952974,2.7690415246942632
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,7.5,8.0,7.75,432000,20074,44114,0.005751968073076906,88707,569466,28.368337152535616,0.9487894789279665,2.0350431320091364
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,8.0,8.5,8.25,432000,20074,44114,0.005751968073076906,79718,649184,32.339543688353096,0.953173258941915,1.6139323581260738
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,8.5,9.0,8.75,432000,20074,44114,0.005751968073076906,63966,713150,35.52605360167381,0.9569094350901663,1.1512898436063856
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,9.0,9.5,9.25,432000,20074,44114,0.005751968073076906,83642,796792,39.692736873567796,0.9594500348709774,1.3471158820941351
39,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,9.5,10.0,9.75,432000,20074,44114,0.005751968073076906,145866,942658,46.95915114077912,0.9640828932948092,2.1145571163690686
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,0.0,0.5,0.25,432000,44114,20074,0.0026174232012274065,0,0,0.0,0.0,0.0
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,0.5,1.0,0.75,432000,44114,20074,0.0026174232012274065,0,0,0.0,0.0,0.0
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,1.0,1.5,1.25,432000,44114,20074,0.0026174232012274065,0,0,0.0,0.0,0.0
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,1.5,2.0,1.75,432000,44114,20074,0.0026174232012274065,0,0,0.0,0.0,0.0
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,2.0,2.5,2.25,432000,44114,20074,0.0026174232012274065,148,148,0.0033549440087047196,0.0,0.040131267022642594
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,2.5,3.0,2.75,432000,44114,20074,0.0026174232012274065,57984,58132,1.3177676021217755,0.23820102461803508,10.539445694200728
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,3.0,3.5,3.25,432000,44114,20074,0.0026174232012274065,33811,91943,2.084213628326608,0.7875277689622342,4.403573868240939
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,3.5,4.0,3.75,432000,44114,20074,0.0026174232012274065,11829,103772,2.352359795076393,0.8163848211452147,1.157743411732816
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,4.0,4.5,4.25,432000,44114,20074,0.0026174232012274065,16603,120375,2.728725574647504,0.8367185020628372,1.2655456784466634
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,4.5,5.0,4.75,432000,44114,20074,0.0026174232012274065,43981,164356,3.72571065874779,0.887745386951988,2.684397340936808
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,5.0,5.5,5.25,432000,44114,20074,0.0026174232012274065,82642,246998,5.599084190959786,0.9487464297048556,4.129750516991895
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,5.5,6.0,5.75,432000,44114,20074,0.0026174232012274065,56414,303412,6.877907240331868,0.9766740717232625,2.350430307827914
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,6.0,6.5,6.25,432000,44114,20074,0.0026174232012274065,29452,332864,7.545541098064106,0.9845627238518384,1.038706717244901
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,6.5,7.0,6.75,432000,44114,20074,0.0026174232012274065,42260,375124,8.5035136237929,0.9878949993199437,1.2778890756335473
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,7.0,7.5,7.25,432000,44114,20074,0.0026174232012274065,105635,480759,10.898104910005895,0.9947408985809494,2.7690415246942637
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,7.5,8.0,7.75,432000,44114,20074,0.0026174232012274065,88707,569466,12.908963140952986,0.9976878088588657,2.035043132009137
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,8.0,8.5,8.25,432000,44114,20074,0.0026174232012274065,79718,649184,14.716053860452464,0.9989345785918302,1.613932358126074
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,8.5,9.0,8.75,432000,44114,20074,0.0026174232012274065,63966,713150,16.166069728430884,0.9994106179444168,1.1512898436063856
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,9.0,9.5,9.25,432000,44114,20074,0.0026174232012274065,83642,796792,18.062111801242235,0.9996373033504103,1.3471158820941351
39,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,9.5,10.0,9.75,432000,44114,20074,0.0026174232012274065,145866,942658,21.368681144307928,0.9998639887564038,2.1145571163690686
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,0.0,0.5,0.25,432000,20282,43360,0.005652738835575348,0,0,0.0,0.0,0.0
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,0.5,1.0,0.75,432000,20282,43360,0.005652738835575348,0,0,0.0,0.0,0.0
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,1.0,1.5,1.25,432000,20282,43360,0.005652738835575348,0,0,0.0,0.0,0.0
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,1.5,2.0,1.75,432000,20282,43360,0.005652738835575348,0,0,0.0,0.0,0.0
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,2.0,2.5,2.25,432000,20282,43360,0.005652738835575348,184,184,0.00907208362094468,0.0,0.050248102510548884
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,2.5,3.0,2.75,432000,20282,43360,0.005652738835575348,58934,59118,2.91480130164678,0.45000493048022877,10.788379244789652
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,3.0,3.5,3.25,432000,20282,43360,0.005652738835575348,33859,92977,4.584212602307465,0.8389212109259442,4.44121793380628
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,3.5,4.0,3.75,432000,20282,43360,0.005652738835575348,12338,105315,5.192535252933636,0.8464648456759688,1.2161572683073154
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,4.0,4.5,4.25,432000,20282,43360,0.005652738835575348,16767,122082,6.01922887289222,0.8591361798639188,1.287144510680644
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,4.5,5.0,4.75,432000,20282,43360,0.005652738835575348,43736,165818,8.17562370574894,0.8814219504979786,2.6884468092307743
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,5.0,5.5,5.25,432000,20282,43360,0.005652738835575348,83306,249124,12.283009565131644,0.9103638694408835,4.192566565289158
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,5.5,6.0,5.75,432000,20282,43360,0.005652738835575348,56925,306049,15.089685435361405,0.9277684646484567,2.3886043062122537
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,6.0,6.5,6.25,432000,20282,43360,0.005652738835575348,29805,335854,16.55921506754758,0.9345725273641653,1.0586391769600152
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,6.5,7.0,6.75,432000,20282,43360,0.005652738835575348,42863,378717,18.6725668080071,0.939601617197515,1.3053498280391966
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,7.0,7.5,7.25,432000,20282,43360,0.005652738835575348,104419,483136,23.820924958090917,0.9495118824573513,2.7566513951197997
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,7.5,8.0,7.75,432000,20282,43360,0.005652738835575348,89163,572299,28.21708904447293,0.9561680307661966,2.0600657707669923
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,8.0,8.5,8.25,432000,20282,43360,0.005652738835575348,79007,651306,32.11251355882063,0.9600631101469284,1.6109245246268629
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,8.5,9.0,8.75,432000,20282,43360,0.005652738835575348,64847,716153,35.309782072773885,0.9632679222956316,1.1754551314850463
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,9.0,9.5,9.25,432000,20282,43360,0.005652738835575348,84034,800187,39.45306182822207,0.965683857607731,1.3630640734339112
40,,all_exclude_self,Omega_center__Twin_target,Omega,Twin,9.5,10.0,9.75,432000,20282,43360,0.005652738835575348,144276,944463,46.56656148308845,0.9700226802090524,2.106396512910724
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,0.0,0.5,0.25,432000,43360,20282,0.0026441155226738745,0,0,0.0,0.0,0.0
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,0.5,1.0,0.75,432000,43360,20282,0.0026441155226738745,0,0,0.0,0.0,0.0
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,1.0,1.5,1.25,432000,43360,20282,0.0026441155226738745,0,0,0.0,0.0,0.0
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,1.5,2.0,1.75,432000,43360,20282,0.0026441155226738745,0,0,0.0,0.0,0.0
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,2.0,2.5,2.25,432000,43360,20282,0.0026441155226738745,184,184,0.004243542435424354,0.0,0.050248102510548884
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,2.5,3.0,2.75,432000,43360,20282,0.0026441155226738745,58934,59118,1.3634225092250922,0.251130073800738,10.788379244789652
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,3.0,3.5,3.25,432000,43360,20282,0.0026441155226738745,33859,92977,2.1443035055350554,0.7921125461254612,4.44121793380628
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,3.5,4.0,3.75,432000,43360,20282,0.0026441155226738745,12338,105315,2.4288514760147604,0.8203413284132841,1.2161572683073154
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,4.0,4.5,4.25,432000,43360,20282,0.0026441155226738745,16767,122082,2.8155442804428046,0.8399215867158671,1.287144510680644
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,4.5,5.0,4.75,432000,43360,20282,0.0026441155226738745,43736,165818,3.8242158671586717,0.8902905904059041,2.6884468092307743
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,5.0,5.5,5.25,432000,43360,20282,0.0026441155226738745,83306,249124,5.745479704797048,0.948270295202952,4.192566565289158
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,5.5,6.0,5.75,432000,43360,20282,0.0026441155226738745,56925,306049,7.058325645756457,0.9749538745387454,2.3886043062122537
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,6.0,6.5,6.25,432000,43360,20282,0.0026441155226738745,29805,335854,7.745710332103321,0.9831872693726937,1.0586391769600152
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,6.5,7.0,6.75,432000,43360,20282,0.0026441155226738745,42863,378717,8.73424815498155,0.9867619926199263,1.3053498280391966
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,7.0,7.5,7.25,432000,43360,20282,0.0026441155226738745,104419,483136,11.142435424354243,0.9939345018450184,2.7566513951197997
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,7.5,8.0,7.75,432000,43360,20282,0.0026441155226738745,89163,572299,13.198777675276753,0.9976014760147601,2.0600657707669923
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,8.0,8.5,8.25,432000,43360,20282,0.0026441155226738745,79007,651306,15.02089483394834,0.9990544280442805,1.6109245246268629
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,8.5,9.0,8.75,432000,43360,20282,0.0026441155226738745,64847,716153,16.51644372693727,0.9995618081180812,1.1754551314850463
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,9.0,9.5,9.25,432000,43360,20282,0.0026441155226738745,84034,800187,18.454497232472324,0.9997232472324723,1.3630640734339112
40,,all_exclude_self,Twin_center__Omega_target,Twin,Omega,9.5,10.0,9.75,432000,43360,20282,0.0026441155226738745,144276,944463,21.781895756457565,0.9999538745387454,2.106396512910724
